id,user_id,market_id,outcome_type,trade_type,amount_staked,tokens_amount,price_at_execution,onchain_trade_id,onchain_tx_hash,created_at
6340,184,44,NO,sell,34.44,84.08,0.409589,644186,0x0d5ff50a6f15,2025-11-24T12:19:25.786656+00:00
6162,174,29,YES,sell,38.39,82.62,0.464658,144857,0x039b390b111e,2025-11-24T12:18:54.128824+00:00
5084,116,39,YES,sell,8.52,19.22,0.443235,37118,0x04fe1d0cf4db,2025-11-24T12:17:53.176764+00:00
11795,465,25,NO,buy,17.35,48.08,0.360869,826478,0x0803600a5a81,2025-11-24T12:17:12.369893+00:00
5058,115,32,NO,buy,38.73,93.84,0.412738,424426,0x07126e0e0e51,2025-11-24T12:16:31.096254+00:00
11794,465,35,YES,buy,20.79,34.23,0.6073,640739,0x093aaf08348b,2025-11-24T12:16:19.369893+00:00
12375,496,24,YES,sell,36.29,59.89,0.605941,450873,0x0ae01302a69c,2025-11-24T12:16:13.506596+00:00
13513,553,33,NO,buy,8.4,12.36,0.679632,694655,0x0a7e0507b55d,2025-11-24T12:16:08.562949+00:00
7835,261,20,YES,sell,16.23,49.73,0.326333,442559,0x09632906c72c,2025-11-24T12:12:50.418413+00:00
6834,210,35,NO,sell,43.5,65.07,0.668506,81783,0x0b95b903741c,2025-11-24T12:12:12.651714+00:00
5764,150,28,NO,sell,14.63,22.15,0.66043,512932,0x0e97ed0dfe54,2025-11-24T12:11:39.696833+00:00
6317,183,24,NO,sell,27.79,47.25,0.588142,27865,0x0b5092086512,2025-11-24T12:11:18.708431+00:00
5763,150,42,NO,buy,47.07,83.85,0.561335,724812,0x05e3410812b8,2025-11-24T12:10:48.696833+00:00
13027,530,40,NO,sell,34.14,82.74,0.412603,162925,0x0c4fb80bc45f,2025-11-24T12:10:35.846636+00:00
10340,390,25,NO,sell,45.26,69.69,0.649418,942266,0x0b85a50abe75,2025-11-24T12:10:29.981409+00:00
4192,66,24,NO,buy,40.43,70.44,0.573996,77517,0x0648ea08c857,2025-11-24T12:09:47.743531+00:00
11591,456,43,NO,buy,23.9,35.26,0.677839,862317,0x079b51095f06,2025-11-24T12:09:36.664315+00:00
5535,140,42,YES,buy,21.56,33.78,0.638321,669444,0x026c32089eb3,2025-11-24T12:08:12.824092+00:00
5674,146,34,NO,buy,21.54,58.24,0.369855,779008,0x09d2cf03f2ad,2025-11-24T12:08:12.345654+00:00
12730,516,36,YES,buy,13.51,20.29,0.665981,855030,0x0cd079059bd3,2025-11-24T12:07:19.793017+00:00
10118,377,44,YES,sell,10.07,16.95,0.594044,337501,0x09aae502eb57,2025-11-24T12:06:55.155908+00:00
7401,238,24,NO,buy,21.65,35.79,0.604905,827897,0x06e10b09694e,2025-11-24T12:05:54.788316+00:00
10702,407,20,YES,buy,9.87,30.68,0.321671,309009,0x06096409d4b1,2025-11-24T12:05:18.346503+00:00
11132,431,33,NO,sell,22.81,56.94,0.400569,969841,0x0299ab049452,2025-11-24T12:04:48.948211+00:00
5444,134,17,NO,buy,13.64,22.19,0.614694,134402,0x05adb40971da,2025-11-24T12:03:45.491986+00:00
12909,524,31,YES,buy,27.18,40.61,0.669358,959528,0x048b2d05fea2,2025-11-24T12:02:49.436320+00:00
9274,330,27,NO,buy,31.99,52.12,0.613801,697044,0x0e662001c00d,2025-11-24T12:01:36.826303+00:00
11237,438,41,YES,sell,43.91,142.2,0.30878,877931,0x0560c705f319,2025-11-24T12:01:26.347586+00:00
8684,302,23,NO,sell,5.03,8.09,0.622082,486685,0x0367c8098f25,2025-11-24T12:00:19.551595+00:00
13512,553,39,NO,sell,24.58,36.81,0.667712,584166,0x0506b004b5f3,2025-11-24T11:59:49.562949+00:00
6339,184,34,NO,buy,15.64,22.72,0.68851,50239,0x058784046383,2025-11-24T11:59:14.786656+00:00
13511,553,19,NO,buy,31.88,68.99,0.462104,576561,0x05a90c0c6ceb,2025-11-24T11:58:55.562949+00:00
10117,377,36,YES,buy,40.41,80.49,0.50205,413663,0x062f6d02fdec,2025-11-24T11:58:11.155908+00:00
6338,184,18,NO,sell,19.25,59.72,0.322325,52539,0x094b4401a613,2025-11-24T11:57:23.786656+00:00
9030,319,17,YES,buy,1.63,4.1,0.397134,721091,0x0a2aa301942a,2025-11-24T11:55:31.909062+00:00
9384,337,21,YES,sell,41.41,60.81,0.680963,931653,0x098b1103608e,2025-11-24T11:54:38.244720+00:00
10701,407,38,NO,buy,42.24,71.61,0.589862,994535,0x0498fb0c53b1,2025-11-24T11:53:23.346503+00:00
7268,230,24,NO,buy,45.52,67.58,0.673555,975584,0x02ba2a0de339,2025-11-24T11:53:05.284530+00:00
9669,351,32,NO,buy,24.75,79.9,0.309745,173606,0x0415a109b1b8,2025-11-24T11:52:57.384209+00:00
9668,351,44,NO,sell,15.64,40.74,0.3839,813435,0x0a332109a728,2025-11-24T11:52:47.384209+00:00
12487,503,30,YES,buy,32.5,84.41,0.385037,901316,0x07d10f056b5a,2025-11-24T11:51:49.936665+00:00
7568,247,34,YES,buy,39.39,93.29,0.422218,662573,0x0603510bfc33,2025-11-24T11:51:18.407397+00:00
11793,465,26,NO,buy,32.76,81.02,0.404326,51923,0x027d7607c57c,2025-11-24T11:50:36.369893+00:00
10897,419,43,NO,sell,6.4,16.59,0.385799,178740,0x03480108d16c,2025-11-24T11:49:18.063658+00:00
4350,77,15,YES,buy,12.98,26.56,0.488706,188654,0x07a74f03ed5f,2025-11-24T11:49:05.401919+00:00
6337,184,16,YES,sell,11.15,26.19,0.425755,680077,0x0819380ce026,2025-11-24T11:48:38.786656+00:00
7115,222,33,NO,sell,15.99,26.69,0.599037,563540,0x0ab9a30b1e01,2025-11-24T11:47:45.705430+00:00
5852,154,37,YES,buy,40.9,85.32,0.479399,956697,0x035eaf0dbae8,2025-11-24T11:47:17.034045+00:00
8865,310,27,NO,buy,11.33,17.03,0.665241,470684,0x03cf5706c3a1,2025-11-24T11:47:11.271150+00:00
7635,252,42,YES,buy,16.24,26.85,0.604882,575338,0x0aad4a02fe3a,2025-11-24T11:44:29.681093+00:00
12017,478,33,YES,buy,38.95,59.37,0.65604,425905,0x02c4d108cf0e,2025-11-24T11:43:31.141499+00:00
5673,146,30,YES,buy,30.21,78.69,0.38393,308321,0x0d5d0c0c19e2,2025-11-24T11:42:40.345654+00:00
11792,465,29,YES,buy,36.73,56.26,0.652884,673909,0x09a35804f25c,2025-11-24T11:42:28.369893+00:00
11236,438,18,YES,buy,46.09,121.17,0.380361,460525,0x08e81d02858b,2025-11-24T11:42:16.347586+00:00
5443,134,32,YES,sell,3.87,5.73,0.675534,579235,0x05f2f20b4a87,2025-11-24T11:42:09.491986+00:00
7834,261,44,YES,sell,8.27,20.85,0.396691,789678,0x0ce5d5035821,2025-11-24T11:41:16.418413+00:00
11235,438,41,YES,sell,22.65,33.1,0.684373,906911,0x0cf9d50769f1,2025-11-24T11:40:24.347586+00:00
7950,266,36,NO,buy,25.2,38.44,0.655587,257913,0x08fc320b934f,2025-11-24T11:38:39.854601+00:00
11131,431,22,YES,buy,1.36,2.03,0.669984,998266,0x0481f506e99a,2025-11-24T11:38:31.948211+00:00
7567,247,17,NO,buy,41.9,76.18,0.550045,792145,0x0a31b20e0b7b,2025-11-24T11:38:03.407397+00:00
7833,261,34,YES,buy,30.18,90.41,0.333811,661109,0x05d21d0ecf0f,2025-11-24T11:37:06.418413+00:00
13026,530,26,YES,buy,45.82,66.5,0.689036,629629,0x0f25be0d74d6,2025-11-24T11:36:58.846636+00:00
9782,357,21,YES,sell,43.19,102.85,0.419915,281657,0x0bfdfa0b43e4,2025-11-24T11:36:29.835434+00:00
12844,521,32,YES,buy,11.45,32.89,0.348178,208290,0x09642103e737,2025-11-24T11:36:28.204507+00:00
10700,407,43,YES,buy,24.99,50.58,0.494064,252647,0x0b2728082f9f,2025-11-24T11:36:27.346503+00:00
12374,496,18,NO,buy,14.64,27.54,0.531574,157200,0x083de60955f0,2025-11-24T11:36:12.506596+00:00
4592,89,40,NO,sell,32.77,63.91,0.512778,198132,0x05d3b80821e1,2025-11-24T11:35:22.318180+00:00
10116,377,37,NO,buy,35.4,79.63,0.444559,740400,0x0bce110b439e,2025-11-24T11:34:30.155908+00:00
8864,310,25,YES,sell,39.57,84.04,0.470869,832265,0x0aa8e2092749,2025-11-24T11:34:26.271150+00:00
5083,116,15,YES,buy,15.41,29.99,0.513862,82354,0x07c78b04389c,2025-11-24T11:31:53.176764+00:00
7634,252,40,YES,sell,23.58,39.09,0.603159,565172,0x045ef404f7ce,2025-11-24T11:30:18.681093+00:00
9667,351,16,NO,buy,44.96,129.45,0.347307,973669,0x0b7f2f0a40a9,2025-11-24T11:30:15.384209+00:00
10339,390,24,NO,sell,36.33,68.05,0.53389,557166,0x02fb700cd7af,2025-11-24T11:30:12.981409+00:00
13025,530,37,YES,buy,7.19,12.01,0.598769,42120,0x0bc43b0309b6,2025-11-24T11:30:10.846636+00:00
7114,222,31,YES,sell,35.18,50.62,0.69498,759473,0x04b9880cb141,2025-11-24T11:30:09.705430+00:00
6161,174,23,YES,sell,22.59,41.87,0.539534,62008,0x07c716041f74,2025-11-24T11:29:59.128824+00:00
5305,127,26,YES,sell,14.11,25.04,0.563473,947521,0x0671b80ef10e,2025-11-24T11:28:40.001478+00:00
5304,127,26,NO,sell,45.49,81.53,0.557944,416035,0x0e147d0d6263,2025-11-24T11:27:59.001478+00:00
6316,183,33,NO,buy,15.35,48.26,0.318067,737111,0x0b33aa0845a1,2025-11-24T11:27:28.708431+00:00
9029,319,27,YES,sell,7.24,12.27,0.589851,880810,0x0e1e5e06fd93,2025-11-24T11:27:09.909062+00:00
5057,115,42,NO,buy,35.58,50.89,0.699198,751974,0x0f34b30d9063,2025-11-24T11:25:51.096254+00:00
4191,66,23,YES,sell,31.29,100.25,0.312114,304742,0x0b8f7d0a414f,2025-11-24T11:25:48.743531+00:00
9383,337,33,NO,buy,37.2,116.12,0.320372,992136,0x0acc75098ea9,2025-11-24T11:23:54.244720+00:00
10657,405,17,YES,sell,42.4,135.4,0.313151,319709,0x0d44f10a9852,2025-11-24T11:23:09.185392+00:00
11130,431,26,YES,sell,5.23,14.72,0.355343,340036,0x0c7af5035d19,2025-11-24T11:22:38.948211+00:00
5762,150,19,YES,buy,31.47,78.04,0.403274,599254,0x084a940c6986,2025-11-24T11:22:10.696833+00:00
7949,266,16,NO,sell,7.26,12.75,0.569542,65342,0x0503c302b3fe,2025-11-24T11:20:29.854601+00:00
5851,154,39,YES,sell,20.63,63.5,0.32486,829090,0x0830010bcb83,2025-11-24T11:20:06.034045+00:00
11234,438,40,NO,sell,46.67,147.51,0.316376,279410,0x0867ba04226c,2025-11-24T11:20:05.347586+00:00
5303,127,21,YES,sell,28.03,81.06,0.3458,997725,0x0f3a34090a00,2025-11-24T11:19:20.001478+00:00
5761,150,36,NO,buy,49.37,78.29,0.630629,422484,0x0779730eee33,2025-11-24T11:18:57.696833+00:00
12729,516,30,YES,sell,13.5,20.48,0.659164,116367,0x040cf407d85c,2025-11-24T11:18:28.793017+00:00
7400,238,39,NO,buy,49.22,84.66,0.581368,380422,0x08dd4601ddab,2025-11-24T11:18:25.788316+00:00
11590,456,39,YES,sell,6.02,14.14,0.425778,196006,0x0e7df30abfb9,2025-11-24T11:17:04.664315+00:00
13024,530,36,NO,buy,37.56,59.02,0.636343,995035,0x0b81aa0b9fd9,2025-11-24T11:15:53.846636+00:00
12908,524,27,NO,buy,21.29,55.06,0.386669,614541,0x0706e5030eea,2025-11-24T11:15:06.436320+00:00
6833,210,39,NO,buy,36.37,90.17,0.403348,299734,0x0ad5d10be4e4,2025-11-24T11:14:20.651714+00:00
13023,530,41,YES,buy,37.14,106.17,0.34982,90599,0x020ed80dc03f,2025-11-24T11:14:18.846636+00:00
4349,77,20,NO,buy,44.82,78.68,0.569648,777764,0x035f08052e2b,2025-11-24T11:14:11.401919+00:00
9273,330,25,YES,sell,43.48,71.64,0.606888,593510,0x0db44f0235b4,2025-11-24T11:13:42.826303+00:00
7399,238,21,NO,buy,47.9,128.45,0.37292,608603,0x0eee3402f012,2025-11-24T11:13:04.788316+00:00
8683,302,23,YES,sell,7.18,17.22,0.416938,63174,0x0eb49a097ca6,2025-11-24T11:12:40.551595+00:00
10656,405,43,NO,buy,32.31,47.6,0.678785,418082,0x07e446072219,2025-11-24T11:12:06.185392+00:00
8863,310,21,NO,buy,44.06,73.76,0.597361,556092,0x0d2fb101c9cc,2025-11-24T11:11:57.271150+00:00
7566,247,44,NO,buy,38.99,73.85,0.527939,564357,0x0543f9053bb8,2025-11-24T11:11:42.407397+00:00
10115,377,38,YES,buy,11.96,21.35,0.5602,159279,0x095418096306,2025-11-24T11:11:21.155908+00:00
6160,174,42,NO,sell,31.72,99.09,0.32012,669470,0x076b6e050dd6,2025-11-24T11:10:43.128824+00:00
7267,230,32,YES,sell,5.51,15.61,0.353008,893426,0x0a105208e03b,2025-11-24T11:09:47.284530+00:00
5534,140,16,NO,buy,31.03,53.01,0.585324,186501,0x0cd0ec0d4e15,2025-11-24T11:08:35.824092+00:00
7633,252,16,NO,buy,45.92,66.7,0.68845,347336,0x0a63cf078711,2025-11-24T11:05:30.681093+00:00
10699,407,18,NO,buy,9.15,27.51,0.332615,702669,0x0899c301b9a0,2025-11-24T11:04:32.346503+00:00
6832,210,29,NO,buy,39.25,114.77,0.341985,407798,0x0b9c800da60a,2025-11-24T11:03:33.651714+00:00
7113,222,21,NO,sell,3.83,6.8,0.562906,71666,0x0f174b062af8,2025-11-24T11:03:31.705430+00:00
12907,524,24,NO,buy,38.37,94.77,0.404863,632423,0x0818eb0d7359,2025-11-24T11:03:28.436320+00:00
5760,150,15,YES,sell,11.1,19.28,0.575756,949327,0x062c46019a08,2025-11-24T11:02:23.696833+00:00
12843,521,42,YES,sell,17.23,31.45,0.547862,547013,0x0384d80b4054,2025-11-24T11:02:17.204507+00:00
11791,465,32,YES,buy,24.91,41.96,0.593595,133192,0x088a3a0ede28,2025-11-24T11:01:51.369893+00:00
5533,140,29,NO,buy,24.2,37.23,0.649975,847652,0x0d89060a4159,2025-11-24T11:01:20.824092+00:00
12016,478,33,YES,buy,49.29,86.56,0.569419,27521,0x09e0ea05c456,2025-11-24T11:00:51.141499+00:00
12373,496,31,YES,buy,36.18,69.01,0.52429,274002,0x03beee0a8b69,2025-11-24T11:00:48.506596+00:00
13510,553,17,NO,sell,22.01,31.98,0.6882,647331,0x0e5b72045d91,2025-11-24T11:00:03.562949+00:00
6336,184,44,NO,buy,18.21,55.49,0.328153,716932,0x02c89808491c,2025-11-24T10:58:46.786656+00:00
10896,419,30,NO,sell,4.07,6.31,0.644547,459535,0x03910706a758,2025-11-24T10:57:42.063658+00:00
6159,174,35,YES,sell,3.66,7.9,0.463116,548155,0x045c640b9935,2025-11-24T10:57:11.128824+00:00
12372,496,25,YES,sell,38.99,86.68,0.449796,723467,0x0e23d00ebe00,2025-11-24T10:56:30.506596+00:00
5850,154,37,YES,buy,37.98,55.13,0.688928,433686,0x06efb802d30d,2025-11-24T10:56:29.034045+00:00
12486,503,35,NO,sell,40.0,67.16,0.595617,297395,0x04cee009799b,2025-11-24T10:55:55.936665+00:00
6315,183,30,NO,buy,17.33,38.43,0.450955,977234,0x033cee0dfd88,2025-11-24T10:55:53.708431+00:00
9781,357,39,YES,sell,7.57,13.46,0.562532,468734,0x08a32f06ba87,2025-11-24T10:55:11.835434+00:00
5672,146,16,YES,buy,9.69,31.91,0.30371,148031,0x09d2e604049c,2025-11-24T10:55:03.345654+00:00
8682,302,18,YES,sell,28.05,60.51,0.463542,439764,0x02d5c109dffc,2025-11-24T10:54:57.551595+00:00
7112,222,37,NO,sell,4.15,8.21,0.505357,149209,0x098b7c09f293,2025-11-24T10:54:34.705430+00:00
4591,89,22,NO,buy,21.69,54.8,0.395825,955156,0x0dc22c0e5341,2025-11-24T10:53:21.318180+00:00
13509,553,44,YES,sell,41.66,69.46,0.599744,978124,0x0b2fae0c2f37,2025-11-24T10:51:24.562949+00:00
8862,310,37,YES,sell,46.53,74.11,0.627832,665569,0x0c67ef0a9124,2025-11-24T10:50:41.271150+00:00
10698,407,18,YES,buy,40.02,73.56,0.544042,219589,0x0c38ce041550,2025-11-24T10:50:35.346503+00:00
5302,127,39,YES,sell,25.66,41.23,0.622348,894077,0x0c3590062a12,2025-11-24T10:50:28.001478+00:00
4348,77,35,YES,sell,23.3,52.47,0.44405,175987,0x0985070a9897,2025-11-24T10:48:55.401919+00:00
7398,238,19,YES,sell,47.3,68.1,0.694565,748263,0x079a8a0c70b6,2025-11-24T10:48:01.788316+00:00
4190,66,34,NO,buy,41.44,133.1,0.311349,809475,0x0240d60bca04,2025-11-24T10:46:16.743531+00:00
10338,390,42,YES,buy,36.48,118.55,0.307731,549638,0x0f1d6f04683b,2025-11-24T10:45:41.981409+00:00
12906,524,37,NO,sell,16.42,27.43,0.598585,105287,0x06496609ec96,2025-11-24T10:45:40.436320+00:00
10114,377,16,NO,buy,18.21,26.08,0.698237,640548,0x0316600b762d,2025-11-24T10:45:15.155908+00:00
5849,154,37,YES,sell,4.13,12.62,0.327158,549175,0x03f374032974,2025-11-24T10:45:10.034045+00:00
11589,456,30,NO,buy,12.26,20.02,0.612279,325918,0x0c975b0ad5a2,2025-11-24T10:44:46.664315+00:00
10697,407,15,YES,buy,31.86,56.4,0.564926,714836,0x0f34fd0cce50,2025-11-24T10:44:27.346503+00:00
5442,134,29,YES,sell,1.43,4.54,0.314802,669722,0x0743f509358e,2025-11-24T10:44:21.491986+00:00
6314,183,17,NO,buy,18.38,57.87,0.317608,261163,0x0a5afe0bcd98,2025-11-24T10:43:38.708431+00:00
7832,261,41,YES,buy,18.93,35.21,0.53756,433633,0x020e02050f1e,2025-11-24T10:43:34.418413+00:00
11233,438,41,YES,sell,37.86,77.44,0.488925,832090,0x074fcd0222fa,2025-11-24T10:43:31.347586+00:00
10895,419,38,NO,sell,40.21,65.56,0.613368,647813,0x070a3b070245,2025-11-24T10:40:41.063658+00:00
9028,319,39,YES,sell,38.58,104.37,0.369646,907885,0x08a34006664a,2025-11-24T10:39:34.909062+00:00
5056,115,21,NO,buy,34.08,85.2,0.400009,806812,0x0d73020e932d,2025-11-24T10:39:02.096254+00:00
7948,266,32,YES,buy,27.01,64.13,0.421182,601792,0x07888a0ed759,2025-11-24T10:37:42.854601+00:00
9666,351,15,YES,sell,21.85,48.85,0.447331,719934,0x0488f8019893,2025-11-24T10:37:40.384209+00:00
9780,357,27,NO,sell,10.53,31.84,0.330684,701798,0x0717ad042465,2025-11-24T10:37:16.835434+00:00
6158,174,15,YES,buy,19.38,60.11,0.322395,84995,0x0be60005fe6b,2025-11-24T10:37:01.128824+00:00
9382,337,32,NO,sell,31.97,50.2,0.636868,11743,0x03329d0659f1,2025-11-24T10:36:49.244720+00:00
11790,465,32,YES,sell,39.97,73.7,0.542313,91590,0x079fbc033240,2025-11-24T10:36:17.369893+00:00
8681,302,27,YES,sell,18.99,38.23,0.496713,936859,0x0c9c8a01c69f,2025-11-24T10:35:43.551595+00:00
5082,116,32,YES,sell,7.87,12.53,0.628171,179875,0x0efdaa041b95,2025-11-24T10:34:29.176764+00:00
7266,230,24,YES,buy,15.87,32.68,0.485572,979166,0x019845041c6c,2025-11-24T10:34:04.284530+00:00
9272,330,28,NO,buy,20.36,47.58,0.427895,340070,0x06acc3095749,2025-11-24T10:33:32.826303+00:00
5671,146,37,YES,sell,43.92,143.37,0.30634,679805,0x05ebdc0d332f,2025-11-24T10:32:49.345654+00:00
10655,405,30,NO,sell,8.86,13.82,0.641312,383123,0x04f383065f48,2025-11-24T10:32:33.185392+00:00
11129,431,24,YES,sell,38.4,57.45,0.668412,189818,0x0a54d208e5e4,2025-11-24T10:30:00.948211+00:00
8861,310,31,YES,sell,15.87,33.6,0.472377,638079,0x07cccc078ffc,2025-11-24T10:29:27.271150+00:00
5081,116,23,YES,buy,17.03,28.41,0.59947,72551,0x09483208e857,2025-11-24T10:28:41.176764+00:00
5080,116,17,NO,sell,17.84,38.8,0.459737,40609,0x04a2e607df67,2025-11-24T10:27:48.176764+00:00
12905,524,43,YES,sell,30.64,94.32,0.324839,258292,0x09db7f069b96,2025-11-24T10:27:43.436320+00:00
12728,516,28,YES,sell,23.52,49.73,0.472993,841701,0x072b030c9cad,2025-11-24T10:27:34.793017+00:00
4590,89,43,NO,sell,13.24,22.59,0.585975,869668,0x0bdc9a07c2ee,2025-11-24T10:27:22.318180+00:00
7111,222,41,NO,sell,15.71,24.91,0.630684,358572,0x0bb7ac041c9a,2025-11-24T10:27:16.705430+00:00
12485,503,43,NO,buy,20.26,43.51,0.465595,725277,0x02a7ab0717c2,2025-11-24T10:26:52.936665+00:00
12842,521,20,NO,buy,25.4,38.8,0.654669,551473,0x06092008abfa,2025-11-24T10:26:24.204507+00:00
11128,431,19,NO,buy,12.72,23.58,0.539423,409185,0x018d9a0a072c,2025-11-24T10:26:20.948211+00:00
7565,247,20,YES,buy,12.85,28.37,0.452892,612410,0x07a1ad08734d,2025-11-24T10:26:13.407397+00:00
5079,116,31,NO,sell,23.1,57.59,0.401107,485617,0x099f77023d73,2025-11-24T10:25:49.176764+00:00
12371,496,26,NO,buy,18.83,35.46,0.530948,253188,0x04f2b901ca64,2025-11-24T10:25:09.506596+00:00
9779,357,33,YES,sell,15.06,23.64,0.637018,197404,0x07aec40debd4,2025-11-24T10:24:53.835434+00:00
9027,319,24,YES,buy,11.64,19.47,0.597797,20363,0x0906b804c717,2025-11-24T10:24:32.909062+00:00
7632,252,35,YES,buy,24.96,46.14,0.540927,846918,0x0706880b7cde,2025-11-24T10:23:01.681093+00:00
7397,238,31,YES,buy,15.09,37.13,0.406406,749054,0x01ce290b5da3,2025-11-24T10:22:50.788316+00:00
11127,431,34,YES,buy,23.99,42.86,0.559757,462228,0x054c31036714,2025-11-24T10:22:26.948211+00:00
10654,405,27,NO,sell,41.95,76.38,0.549197,951116,0x04507d036a47,2025-11-24T10:21:11.185392+00:00
11232,438,32,NO,buy,33.91,83.54,0.405913,271346,0x0c918203bcee,2025-11-24T10:20:58.347586+00:00
5759,150,43,YES,sell,4.58,12.01,0.381443,672530,0x04d56b0aaa09,2025-11-24T10:20:23.696833+00:00
5078,116,44,NO,sell,49.63,95.24,0.52113,793091,0x076cf302c01b,2025-11-24T10:18:29.176764+00:00
5532,140,23,NO,buy,48.59,77.21,0.62933,638058,0x0d03ac090f0f,2025-11-24T10:18:01.824092+00:00
13022,530,18,YES,buy,16.24,24.93,0.651435,528306,0x05e257041b48,2025-11-24T10:17:16.846636+00:00
5670,146,26,NO,sell,41.99,88.65,0.47366,316300,0x0f173f0bf539,2025-11-24T10:17:00.345654+00:00
8680,302,15,NO,sell,38.23,116.83,0.32722,183229,0x0385c90e0ae3,2025-11-24T10:15:25.551595+00:00
7110,222,15,YES,buy,34.57,72.81,0.474775,145148,0x0cb5c60423b3,2025-11-24T10:13:56.705430+00:00
5441,134,15,YES,sell,28.85,67.34,0.428396,188469,0x05c2160f165d,2025-11-24T10:13:54.491986+00:00
7109,222,40,YES,buy,17.15,41.29,0.415327,264693,0x06f4f2052c6c,2025-11-24T10:12:40.705430+00:00
6335,184,18,YES,buy,3.87,6.73,0.574981,259365,0x092b84074e93,2025-11-24T10:11:02.786656+00:00
5669,146,23,YES,sell,1.79,3.96,0.452012,900146,0x083f0007ee49,2025-11-24T10:10:01.345654+00:00
4347,77,39,YES,sell,40.55,99.19,0.408792,747925,0x028c3e05bbaa,2025-11-24T10:09:24.401919+00:00
12015,478,41,YES,sell,45.44,87.76,0.517796,207701,0x0a013404be59,2025-11-24T10:09:13.141499+00:00
5758,150,38,YES,sell,34.38,108.15,0.317888,480444,0x04f530031ab2,2025-11-24T10:07:33.696833+00:00
6831,210,41,YES,buy,6.24,10.83,0.575944,619338,0x0d7c8a031bb9,2025-11-24T10:07:14.651714+00:00
5077,116,20,NO,sell,33.67,103.06,0.326698,947061,0x0d26860d159d,2025-11-24T10:03:30.176764+00:00
6334,184,17,NO,sell,29.83,43.13,0.691558,52695,0x0e62150c159a,2025-11-24T10:03:19.786656+00:00
13021,530,43,YES,sell,11.42,22.52,0.507101,630624,0x0bda020c14eb,2025-11-24T10:01:59.846636+00:00
5055,115,31,YES,sell,46.4,136.73,0.339364,41140,0x02aade074a27,2025-11-24T10:01:36.096254+00:00
12904,524,41,NO,buy,1.46,3.0,0.486775,589560,0x0bf47e0f29c2,2025-11-24T10:01:20.436320+00:00
4346,77,38,NO,buy,19.22,32.04,0.599911,930473,0x05d37b0d40ba,2025-11-24T10:01:11.401919+00:00
4189,66,35,NO,buy,25.63,69.75,0.367454,180516,0x0ad0f303fe34,2025-11-24T10:01:08.743531+00:00
10113,377,15,YES,sell,34.14,111.28,0.306787,748092,0x0b5dce072c42,2025-11-24T10:00:58.155908+00:00
11126,431,34,NO,buy,18.54,27.86,0.665534,720625,0x0ed2790ed0f4,2025-11-24T10:00:33.948211+00:00
8860,310,36,NO,sell,20.74,36.08,0.574815,998074,0x01e91f0254a4,2025-11-24T09:59:22.271150+00:00
11125,431,30,YES,buy,1.39,2.3,0.60474,741224,0x0903be0aeaa4,2025-11-24T09:59:21.948211+00:00
5301,127,41,YES,buy,32.83,60.07,0.546504,521518,0x081b39032f47,2025-11-24T09:59:07.001478+00:00
4589,89,15,NO,sell,30.25,48.89,0.618707,198731,0x0a4c1a078112,2025-11-24T09:59:06.318180+00:00
9665,351,38,YES,buy,13.88,45.37,0.305902,556501,0x0957d20c00e7,2025-11-24T09:58:07.384209+00:00
7631,252,39,NO,buy,18.11,26.62,0.680347,565096,0x09f6260df062,2025-11-24T09:57:58.681093+00:00
13508,553,28,NO,sell,3.79,6.92,0.547816,416118,0x0e6e2802037d,2025-11-24T09:57:25.562949+00:00
12727,516,30,NO,buy,46.43,81.96,0.566509,748100,0x082461078052,2025-11-24T09:56:57.793017+00:00
7396,238,27,NO,sell,20.93,66.18,0.316277,715354,0x0b46ba0d19ca,2025-11-24T09:56:54.788316+00:00
11588,456,33,YES,buy,20.5,40.24,0.509399,324121,0x0c508d01bf1d,2025-11-24T09:56:54.664315+00:00
8679,302,44,YES,buy,23.32,65.52,0.355935,971527,0x0c2ee701ac19,2025-11-24T09:56:20.551595+00:00
5848,154,16,NO,sell,28.72,54.45,0.527412,758886,0x09b695026b6c,2025-11-24T09:56:03.034045+00:00
7831,261,30,NO,buy,15.11,41.16,0.367117,818056,0x07a3100ca363,2025-11-24T09:56:02.418413+00:00
13020,530,24,YES,buy,10.86,15.64,0.694206,258079,0x0b70a208e0cd,2025-11-24T09:53:47.846636+00:00
11789,465,26,NO,sell,40.36,127.18,0.317347,625071,0x064f620e6e73,2025-11-24T09:53:25.369893+00:00
12370,496,29,YES,sell,40.29,65.1,0.618936,417180,0x022b3208721b,2025-11-24T09:53:23.506596+00:00
4188,66,22,NO,sell,42.45,106.06,0.400242,288782,0x0bafd10a56df,2025-11-24T09:52:26.743531+00:00
12841,521,33,NO,sell,10.41,19.42,0.535953,367107,0x04987a0d5dd5,2025-11-24T09:51:48.204507+00:00
10337,390,41,NO,buy,22.14,72.01,0.307462,680667,0x05d2ad0e03a5,2025-11-24T09:51:29.981409+00:00
6313,183,35,YES,sell,3.11,7.04,0.441856,272215,0x0cf0a3036999,2025-11-24T09:49:31.708431+00:00
10653,405,38,YES,buy,35.4,57.22,0.618702,109501,0x040f45071bed,2025-11-24T09:49:09.185392+00:00
7265,230,40,NO,buy,10.96,30.95,0.354093,612284,0x0cd00c03170d,2025-11-24T09:47:22.284530+00:00
7947,266,31,YES,buy,47.43,73.86,0.642166,706257,0x018b910246a3,2025-11-24T09:47:02.854601+00:00
