id,user_id,market_id,yes_tokens,no_tokens,total_staked,created_at,updated_at
6261,515,37,0.0,0.0,42.62,2025-11-30T09:04:45.762066+00:00,2025-11-30T09:04:45.762078+00:00
6262,515,21,0.0,92.1,34.82,2025-11-30T09:04:45.765556+00:00,2025-11-30T09:04:45.765565+00:00
6263,515,40,0.0,0.0,37.98,2025-11-30T09:04:45.769376+00:00,2025-11-30T09:04:45.769386+00:00
6264,515,27,0.0,0.0,46.1,2025-11-30T09:04:45.772227+00:00,2025-11-30T09:04:45.772237+00:00
6265,515,43,0.0,0.0,16.19,2025-11-30T09:04:45.774515+00:00,2025-11-30T09:04:45.774522+00:00
6266,515,29,0.0,37.94,35.56,2025-11-30T09:04:45.776569+00:00,2025-11-30T09:04:45.776576+00:00
6267,515,44,0.0,0.0,50.2,2025-11-30T09:04:45.779237+00:00,2025-11-30T09:04:45.779245+00:00
6268,515,17,0.0,0.0,10.1,2025-11-30T09:04:45.782518+00:00,2025-11-30T09:04:45.782525+00:00
6269,515,38,7.4,0.0,3.61,2025-11-30T09:04:45.786125+00:00,2025-11-30T09:04:45.786134+00:00
6270,515,39,0.0,0.0,11.52,2025-11-30T09:04:45.789022+00:00,2025-11-30T09:04:45.789031+00:00
6271,515,34,0.0,0.0,6.35,2025-11-30T09:04:45.791817+00:00,2025-11-30T09:04:45.791825+00:00
6272,515,42,0.0,0.0,1.3,2025-11-30T09:04:45.794620+00:00,2025-11-30T09:04:45.794630+00:00
6273,516,40,65.71,0.0,42.75,2025-11-30T09:04:45.798368+00:00,2025-11-30T09:04:45.798376+00:00
6274,516,19,0.0,0.0,9.75,2025-11-30T09:04:45.802993+00:00,2025-11-30T09:04:45.803059+00:00
6275,516,29,0.0,0.0,31.41,2025-11-30T09:04:45.805685+00:00,2025-11-30T09:04:45.805691+00:00
6276,516,34,0.0,0.0,71.86,2025-11-30T09:04:45.809343+00:00,2025-11-30T09:04:45.809350+00:00
6277,516,30,0.0,81.96,59.93,2025-11-30T09:04:45.811747+00:00,2025-11-30T09:04:45.811752+00:00
6278,516,28,0.0,0.0,23.52,2025-11-30T09:04:45.814476+00:00,2025-11-30T09:04:45.814481+00:00
6279,516,36,107.84,0.0,53.69,2025-11-30T09:04:45.818111+00:00,2025-11-30T09:04:45.818122+00:00
6280,516,38,0.0,34.74,14.07,2025-11-30T09:04:45.821609+00:00,2025-11-30T09:04:45.821617+00:00
6281,516,32,0.0,0.0,5.72,2025-11-30T09:04:45.824083+00:00,2025-11-30T09:04:45.824091+00:00
6282,516,35,0.0,0.0,49.75,2025-11-30T09:04:45.827304+00:00,2025-11-30T09:04:45.827313+00:00
6283,516,27,0.0,0.0,1.46,2025-11-30T09:04:45.831119+00:00,2025-11-30T09:04:45.831128+00:00
6284,516,16,0.0,67.27,36.16,2025-11-30T09:04:45.835429+00:00,2025-11-30T09:04:45.835438+00:00
6285,516,33,8.21,29.37,19.17,2025-11-30T09:04:45.838573+00:00,2025-11-30T09:04:45.838582+00:00
6286,516,21,0.0,52.99,31.84,2025-11-30T09:04:45.841630+00:00,2025-11-30T09:04:45.841637+00:00
6287,516,31,29.25,0.0,16.41,2025-11-30T09:04:45.843649+00:00,2025-11-30T09:04:45.843655+00:00
6288,516,37,0.0,0.0,26.97,2025-11-30T09:04:45.846866+00:00,2025-11-30T09:04:45.846872+00:00
6289,517,39,0.0,654.72,418.63,2025-11-30T09:04:45.849695+00:00,2025-11-30T09:04:45.849707+00:00
6290,517,29,1082.49,0.0,1095.78,2025-11-30T09:04:45.853398+00:00,2025-11-30T09:04:45.853408+00:00
6291,517,25,0.0,333.75,572.99,2025-11-30T09:04:45.855808+00:00,2025-11-30T09:04:45.855815+00:00
6292,517,18,0.0,405.97,246.24,2025-11-30T09:04:45.859781+00:00,2025-11-30T09:04:45.859790+00:00
6293,517,16,0.0,207.13,138.08,2025-11-30T09:04:45.863817+00:00,2025-11-30T09:04:45.863827+00:00
6294,517,34,0.0,1378.38,860.18,2025-11-30T09:04:45.867514+00:00,2025-11-30T09:04:45.867530+00:00
6295,517,21,0.0,0.0,311.38,2025-11-30T09:04:45.871896+00:00,2025-11-30T09:04:45.871908+00:00
6296,517,23,1056.43,0.0,497.96,2025-11-30T09:04:45.874467+00:00,2025-11-30T09:04:45.874476+00:00
6297,517,41,742.18,0.0,348.77,2025-11-30T09:04:45.876621+00:00,2025-11-30T09:04:45.876626+00:00
6298,517,26,0.0,0.0,415.31,2025-11-30T09:04:45.879412+00:00,2025-11-30T09:04:45.879419+00:00
6299,517,36,0.0,0.0,696.34,2025-11-30T09:04:45.883672+00:00,2025-11-30T09:04:45.883680+00:00
6300,517,44,0.0,288.68,196.66,2025-11-30T09:04:45.887033+00:00,2025-11-30T09:04:45.887045+00:00
6301,517,15,0.0,150.83,87.26,2025-11-30T09:04:45.890347+00:00,2025-11-30T09:04:45.890358+00:00
6302,517,20,503.93,0.0,155.52,2025-11-30T09:04:45.893710+00:00,2025-11-30T09:04:45.893719+00:00
6303,518,29,140.86,74.28,124.14,2025-11-30T09:04:45.898433+00:00,2025-11-30T09:04:45.898444+00:00
6304,518,21,0.0,8.79,3.15,2025-11-30T09:04:45.903744+00:00,2025-11-30T09:04:45.903754+00:00
6305,518,31,0.0,146.44,53.31,2025-11-30T09:04:45.906702+00:00,2025-11-30T09:04:45.906711+00:00
6306,518,35,0.0,0.0,58.62,2025-11-30T09:04:45.909624+00:00,2025-11-30T09:04:45.909633+00:00
6307,518,41,0.0,0.0,39.69,2025-11-30T09:04:45.912284+00:00,2025-11-30T09:04:45.912293+00:00
6308,518,28,0.0,156.11,57.04,2025-11-30T09:04:45.914785+00:00,2025-11-30T09:04:45.914793+00:00
6309,518,30,66.08,0.0,45.13,2025-11-30T09:04:45.919172+00:00,2025-11-30T09:04:45.919181+00:00
6310,518,26,0.0,22.49,14.84,2025-11-30T09:04:45.922442+00:00,2025-11-30T09:04:45.922451+00:00
6311,518,23,37.62,0.0,18.99,2025-11-30T09:04:45.926868+00:00,2025-11-30T09:04:45.926883+00:00
6312,518,18,0.0,0.0,38.98,2025-11-30T09:04:45.931082+00:00,2025-11-30T09:04:45.931091+00:00
6313,518,40,0.0,0.0,37.5,2025-11-30T09:04:45.935846+00:00,2025-11-30T09:04:45.935855+00:00
6314,518,37,56.41,0.0,33.32,2025-11-30T09:04:45.938704+00:00,2025-11-30T09:04:45.938712+00:00
6315,518,16,0.0,0.0,37.76,2025-11-30T09:04:45.941199+00:00,2025-11-30T09:04:45.941207+00:00
6316,518,43,0.0,89.03,34.41,2025-11-30T09:04:45.943453+00:00,2025-11-30T09:04:45.943460+00:00
6317,518,44,0.0,100.26,46.56,2025-11-30T09:04:45.945753+00:00,2025-11-30T09:04:45.945759+00:00
6318,518,17,0.0,0.0,25.64,2025-11-30T09:04:45.948419+00:00,2025-11-30T09:04:45.948426+00:00
6319,518,19,0.0,0.0,26.22,2025-11-30T09:04:45.952509+00:00,2025-11-30T09:04:45.952522+00:00
6320,518,15,0.0,0.0,16.99,2025-11-30T09:04:45.955580+00:00,2025-11-30T09:04:45.955589+00:00
6321,519,40,0.0,67.84,27.94,2025-11-30T09:04:45.958975+00:00,2025-11-30T09:04:45.958985+00:00
6322,519,30,0.0,17.05,12.11,2025-11-30T09:04:45.961550+00:00,2025-11-30T09:04:45.961566+00:00
6323,519,24,0.0,0.0,49.65,2025-11-30T09:04:45.965571+00:00,2025-11-30T09:04:45.965581+00:00
6324,519,42,0.0,0.0,11.69,2025-11-30T09:04:45.970560+00:00,2025-11-30T09:04:45.970569+00:00
6325,519,38,0.0,0.0,17.51,2025-11-30T09:04:45.974182+00:00,2025-11-30T09:04:45.974195+00:00
6326,519,27,0.0,35.81,21.9,2025-11-30T09:04:45.977194+00:00,2025-11-30T09:04:45.977204+00:00
6327,519,18,54.89,0.0,45.49,2025-11-30T09:04:45.981469+00:00,2025-11-30T09:04:45.981478+00:00
6328,519,33,0.0,0.0,75.78,2025-11-30T09:04:45.985115+00:00,2025-11-30T09:04:45.985124+00:00
6329,519,34,0.0,148.97,60.51,2025-11-30T09:04:45.987855+00:00,2025-11-30T09:04:45.987862+00:00
6330,519,44,51.73,0.0,65.92,2025-11-30T09:04:45.989877+00:00,2025-11-30T09:04:45.989884+00:00
6331,519,15,22.23,0.0,12.07,2025-11-30T09:04:45.992457+00:00,2025-11-30T09:04:45.992466+00:00
6332,519,22,0.0,0.0,68.02,2025-11-30T09:04:45.995525+00:00,2025-11-30T09:04:45.995535+00:00
6333,519,29,0.0,57.17,19.81,2025-11-30T09:04:45.998709+00:00,2025-11-30T09:04:45.998718+00:00
6334,519,16,0.0,49.74,32.88,2025-11-30T09:04:46.003043+00:00,2025-11-30T09:04:46.003053+00:00
6335,519,39,0.0,190.03,84.54,2025-11-30T09:04:46.005692+00:00,2025-11-30T09:04:46.005699+00:00
6336,519,31,0.0,0.0,33.42,2025-11-30T09:04:46.008104+00:00,2025-11-30T09:04:46.008113+00:00
6337,520,21,0.0,0.0,33.28,2025-11-30T09:04:46.010278+00:00,2025-11-30T09:04:46.010286+00:00
6338,520,24,0.0,0.0,40.99,2025-11-30T09:04:46.012296+00:00,2025-11-30T09:04:46.012303+00:00
6339,520,25,0.0,0.0,41.04,2025-11-30T09:04:46.014183+00:00,2025-11-30T09:04:46.014189+00:00
6340,520,39,0.0,138.87,50.2,2025-11-30T09:04:46.016856+00:00,2025-11-30T09:04:46.016865+00:00
6341,520,43,0.0,0.0,29.58,2025-11-30T09:04:46.022002+00:00,2025-11-30T09:04:46.022012+00:00
6342,520,19,0.0,0.0,8.53,2025-11-30T09:04:46.024885+00:00,2025-11-30T09:04:46.024894+00:00
6343,520,41,0.0,0.0,70.38,2025-11-30T09:04:46.027692+00:00,2025-11-30T09:04:46.027702+00:00
6344,520,44,0.0,0.0,38.99,2025-11-30T09:04:46.031319+00:00,2025-11-30T09:04:46.031333+00:00
6345,520,17,0.0,0.0,78.59,2025-11-30T09:04:46.035531+00:00,2025-11-30T09:04:46.035541+00:00
6346,520,26,0.0,59.13,34.72,2025-11-30T09:04:46.038616+00:00,2025-11-30T09:04:46.038624+00:00
6347,520,40,0.0,0.0,7.81,2025-11-30T09:04:46.041201+00:00,2025-11-30T09:04:46.041211+00:00
6348,520,31,0.0,59.46,29.18,2025-11-30T09:04:46.043461+00:00,2025-11-30T09:04:46.043467+00:00
6349,520,37,0.0,0.0,3.18,2025-11-30T09:04:46.045332+00:00,2025-11-30T09:04:46.045338+00:00
6350,520,33,21.96,0.0,10.49,2025-11-30T09:04:46.047231+00:00,2025-11-30T09:04:46.047236+00:00
6351,520,42,0.0,0.0,9.49,2025-11-30T09:04:46.049482+00:00,2025-11-30T09:04:46.049490+00:00
6352,520,28,9.92,0.0,6.42,2025-11-30T09:04:46.053521+00:00,2025-11-30T09:04:46.053530+00:00
6353,521,36,0.0,0.0,44.28,2025-11-30T09:04:46.056097+00:00,2025-11-30T09:04:46.056106+00:00
6354,521,27,0.0,98.53,44.84,2025-11-30T09:04:46.058962+00:00,2025-11-30T09:04:46.058971+00:00
6355,521,19,53.87,48.82,93.26,2025-11-30T09:04:46.062434+00:00,2025-11-30T09:04:46.062444+00:00
6356,521,37,0.0,144.67,49.74,2025-11-30T09:04:46.068664+00:00,2025-11-30T09:04:46.068676+00:00
6357,521,33,0.0,57.42,33.51,2025-11-30T09:04:46.072017+00:00,2025-11-30T09:04:46.072025+00:00
6358,521,20,0.0,38.8,25.4,2025-11-30T09:04:46.074005+00:00,2025-11-30T09:04:46.074012+00:00
6359,521,42,0.0,0.0,17.23,2025-11-30T09:04:46.075815+00:00,2025-11-30T09:04:46.075821+00:00
6360,521,32,32.89,0.0,36.74,2025-11-30T09:04:46.078192+00:00,2025-11-30T09:04:46.078198+00:00
6361,521,17,0.0,0.0,3.43,2025-11-30T09:04:46.080710+00:00,2025-11-30T09:04:46.080716+00:00
6362,521,40,0.0,0.0,24.83,2025-11-30T09:04:46.083386+00:00,2025-11-30T09:04:46.083399+00:00
6363,521,28,0.0,0.0,2.68,2025-11-30T09:04:46.086335+00:00,2025-11-30T09:04:46.086345+00:00
6364,521,34,0.0,0.0,34.05,2025-11-30T09:04:46.088881+00:00,2025-11-30T09:04:46.088891+00:00
6365,521,15,0.0,0.0,37.79,2025-11-30T09:04:46.091280+00:00,2025-11-30T09:04:46.091288+00:00
6366,521,30,0.0,49.47,23.84,2025-11-30T09:04:46.093697+00:00,2025-11-30T09:04:46.093704+00:00
6367,521,38,101.87,0.0,45.95,2025-11-30T09:04:46.096457+00:00,2025-11-30T09:04:46.096469+00:00
6368,521,24,0.0,0.0,30.28,2025-11-30T09:04:46.099776+00:00,2025-11-30T09:04:46.099806+00:00
6369,521,39,0.0,0.0,36.21,2025-11-30T09:04:46.103736+00:00,2025-11-30T09:04:46.103747+00:00
6370,522,15,0.0,0.0,16.08,2025-11-30T09:04:46.108090+00:00,2025-11-30T09:04:46.108099+00:00
6371,522,27,0.0,56.52,21.99,2025-11-30T09:04:46.110340+00:00,2025-11-30T09:04:46.110347+00:00
6372,522,23,0.0,2.23,25.51,2025-11-30T09:04:46.112310+00:00,2025-11-30T09:04:46.112316+00:00
6373,522,22,0.0,0.0,50.27,2025-11-30T09:04:46.114715+00:00,2025-11-30T09:04:46.114722+00:00
6374,522,25,0.0,0.0,39.43,2025-11-30T09:04:46.117215+00:00,2025-11-30T09:04:46.117223+00:00
6375,522,39,99.97,0.0,46.78,2025-11-30T09:04:46.120758+00:00,2025-11-30T09:04:46.120767+00:00
6376,522,43,0.0,4.2,1.87,2025-11-30T09:04:46.124558+00:00,2025-11-30T09:04:46.124568+00:00
6377,522,30,0.0,0.0,12.99,2025-11-30T09:04:46.126769+00:00,2025-11-30T09:04:46.126776+00:00
6378,522,36,0.0,0.0,37.14,2025-11-30T09:04:46.130581+00:00,2025-11-30T09:04:46.130592+00:00
6379,522,21,67.16,0.0,26.46,2025-11-30T09:04:46.134128+00:00,2025-11-30T09:04:46.134139+00:00
6380,522,32,0.0,55.83,68.84,2025-11-30T09:04:46.137392+00:00,2025-11-30T09:04:46.137401+00:00
6381,522,37,0.0,0.0,52.47,2025-11-30T09:04:46.140237+00:00,2025-11-30T09:04:46.140248+00:00
6382,522,42,0.0,98.83,37.42,2025-11-30T09:04:46.142528+00:00,2025-11-30T09:04:46.142535+00:00
6383,522,34,19.52,0.0,9.04,2025-11-30T09:04:46.144504+00:00,2025-11-30T09:04:46.144511+00:00
6384,522,35,0.0,0.0,9.43,2025-11-30T09:04:46.146604+00:00,2025-11-30T09:04:46.146610+00:00
6385,522,33,0.0,116.98,36.45,2025-11-30T09:04:46.149157+00:00,2025-11-30T09:04:46.149165+00:00
6386,522,24,28.07,0.0,12.31,2025-11-30T09:04:46.152644+00:00,2025-11-30T09:04:46.152653+00:00
6387,522,28,0.0,74.08,35.31,2025-11-30T09:04:46.155158+00:00,2025-11-30T09:04:46.155166+00:00
6388,522,20,0.0,0.0,27.03,2025-11-30T09:04:46.157968+00:00,2025-11-30T09:04:46.157976+00:00
6389,523,35,66.76,0.0,44.54,2025-11-30T09:04:46.161199+00:00,2025-11-30T09:04:46.161209+00:00
6390,523,31,86.88,8.8,36.93,2025-11-30T09:04:46.166158+00:00,2025-11-30T09:04:46.166192+00:00
6391,523,38,0.0,0.0,47.27,2025-11-30T09:04:46.170235+00:00,2025-11-30T09:04:46.170244+00:00
6392,523,29,0.0,0.0,9.75,2025-11-30T09:04:46.172752+00:00,2025-11-30T09:04:46.172760+00:00
6393,523,16,52.21,67.16,69.27,2025-11-30T09:04:46.174900+00:00,2025-11-30T09:04:46.174906+00:00
6394,523,15,0.0,24.98,9.11,2025-11-30T09:04:46.176963+00:00,2025-11-30T09:04:46.176969+00:00
6395,523,17,94.06,0.0,45.36,2025-11-30T09:04:46.179774+00:00,2025-11-30T09:04:46.179782+00:00
6396,523,20,0.0,0.0,40.3,2025-11-30T09:04:46.182449+00:00,2025-11-30T09:04:46.182456+00:00
6397,523,32,0.0,0.0,84.63,2025-11-30T09:04:46.185761+00:00,2025-11-30T09:04:46.185770+00:00
6398,523,34,42.17,0.0,14.52,2025-11-30T09:04:46.188334+00:00,2025-11-30T09:04:46.188342+00:00
6399,523,22,0.0,32.74,17.63,2025-11-30T09:04:46.190702+00:00,2025-11-30T09:04:46.190710+00:00
6400,523,43,0.0,0.0,37.51,2025-11-30T09:04:46.193340+00:00,2025-11-30T09:04:46.193348+00:00
6401,523,30,0.0,67.03,40.45,2025-11-30T09:04:46.196326+00:00,2025-11-30T09:04:46.196338+00:00
6402,523,23,0.0,0.0,26.85,2025-11-30T09:04:46.200413+00:00,2025-11-30T09:04:46.200426+00:00
6403,523,26,0.0,0.0,74.13,2025-11-30T09:04:46.205290+00:00,2025-11-30T09:04:46.205299+00:00
6404,524,18,0.0,0.0,84.97,2025-11-30T09:04:46.208114+00:00,2025-11-30T09:04:46.208123+00:00
6405,524,44,0.0,55.77,28.53,2025-11-30T09:04:46.210635+00:00,2025-11-30T09:04:46.210643+00:00
6406,524,41,0.0,3.0,1.46,2025-11-30T09:04:46.212869+00:00,2025-11-30T09:04:46.212876+00:00
6407,524,43,0.0,0.0,30.64,2025-11-30T09:04:46.214796+00:00,2025-11-30T09:04:46.214802+00:00
6408,524,37,0.0,0.0,23.31,2025-11-30T09:04:46.218211+00:00,2025-11-30T09:04:46.218220+00:00
6409,524,24,0.0,94.77,38.37,2025-11-30T09:04:46.220581+00:00,2025-11-30T09:04:46.220589+00:00
6410,524,27,0.0,55.06,21.29,2025-11-30T09:04:46.222566+00:00,2025-11-30T09:04:46.222573+00:00
6411,524,31,40.61,0.0,27.18,2025-11-30T09:04:46.225144+00:00,2025-11-30T09:04:46.225153+00:00
6412,524,42,0.0,38.22,40.22,2025-11-30T09:04:46.227788+00:00,2025-11-30T09:04:46.227797+00:00
6413,524,32,0.0,100.57,45.95,2025-11-30T09:04:46.231760+00:00,2025-11-30T09:04:46.231770+00:00
6414,524,40,0.0,73.15,29.01,2025-11-30T09:04:46.236032+00:00,2025-11-30T09:04:46.236042+00:00
6415,524,29,0.0,78.86,41.14,2025-11-30T09:04:46.238451+00:00,2025-11-30T09:04:46.238458+00:00
6416,524,34,0.0,44.97,70.81,2025-11-30T09:04:46.241058+00:00,2025-11-30T09:04:46.241066+00:00
6417,524,28,0.0,0.0,3.14,2025-11-30T09:04:46.244485+00:00,2025-11-30T09:04:46.244492+00:00
6418,524,15,0.0,0.0,37.31,2025-11-30T09:04:46.246338+00:00,2025-11-30T09:04:46.246344+00:00
6419,524,23,23.3,0.0,9.49,2025-11-30T09:04:46.248231+00:00,2025-11-30T09:04:46.248238+00:00
6420,524,39,187.89,0.0,62.93,2025-11-30T09:04:46.251143+00:00,2025-11-30T09:04:46.251152+00:00
6421,524,20,27.44,0.0,13.17,2025-11-30T09:04:46.253970+00:00,2025-11-30T09:04:46.253980+00:00
6422,525,25,47.38,0.0,24.73,2025-11-30T09:04:46.257164+00:00,2025-11-30T09:04:46.257173+00:00
6423,525,32,15.97,0.0,5.01,2025-11-30T09:04:46.259798+00:00,2025-11-30T09:04:46.259806+00:00
6424,525,44,0.0,32.41,20.82,2025-11-30T09:04:46.262773+00:00,2025-11-30T09:04:46.262782+00:00
6425,525,39,0.0,0.0,29.06,2025-11-30T09:04:46.265533+00:00,2025-11-30T09:04:46.265542+00:00
6426,525,18,84.03,0.0,69.16,2025-11-30T09:04:46.269689+00:00,2025-11-30T09:04:46.269698+00:00
6427,525,29,188.24,0.0,95.4,2025-11-30T09:04:46.272448+00:00,2025-11-30T09:04:46.272456+00:00
6428,525,37,0.0,75.82,42.73,2025-11-30T09:04:46.274632+00:00,2025-11-30T09:04:46.274638+00:00
6429,525,43,0.0,0.0,89.44,2025-11-30T09:04:46.276691+00:00,2025-11-30T09:04:46.276696+00:00
6430,525,23,82.08,38.72,54.79,2025-11-30T09:04:46.279136+00:00,2025-11-30T09:04:46.279144+00:00
6431,525,42,0.0,7.81,3.77,2025-11-30T09:04:46.284095+00:00,2025-11-30T09:04:46.284106+00:00
6432,525,28,0.0,30.71,16.36,2025-11-30T09:04:46.286644+00:00,2025-11-30T09:04:46.286652+00:00
6433,525,31,0.0,0.0,38.28,2025-11-30T09:04:46.289208+00:00,2025-11-30T09:04:46.289215+00:00
6434,525,21,76.07,0.0,90.29,2025-11-30T09:04:46.291674+00:00,2025-11-30T09:04:46.291683+00:00
6435,525,27,0.0,0.0,32.76,2025-11-30T09:04:46.294086+00:00,2025-11-30T09:04:46.294092+00:00
6436,525,34,0.0,0.0,40.98,2025-11-30T09:04:46.297574+00:00,2025-11-30T09:04:46.297588+00:00
6437,526,19,0.0,0.0,129.11,2025-11-30T09:04:46.302050+00:00,2025-11-30T09:04:46.302061+00:00
6438,526,41,0.0,0.0,440.74,2025-11-30T09:04:46.305327+00:00,2025-11-30T09:04:46.305336+00:00
6439,526,35,357.04,0.0,170.31,2025-11-30T09:04:46.307632+00:00,2025-11-30T09:04:46.307640+00:00
6440,526,24,0.0,0.0,636.97,2025-11-30T09:04:46.310390+00:00,2025-11-30T09:04:46.310397+00:00
6441,526,42,534.23,0.0,364.95,2025-11-30T09:04:46.312470+00:00,2025-11-30T09:04:46.312478+00:00
6442,526,22,0.0,643.23,417.12,2025-11-30T09:04:46.314695+00:00,2025-11-30T09:04:46.314701+00:00
6443,526,31,0.0,0.0,261.87,2025-11-30T09:04:46.318174+00:00,2025-11-30T09:04:46.318184+00:00
6444,526,40,381.85,0.0,170.45,2025-11-30T09:04:46.320902+00:00,2025-11-30T09:04:46.320910+00:00
6445,526,21,0.0,0.0,804.53,2025-11-30T09:04:46.323428+00:00,2025-11-30T09:04:46.323437+00:00
6446,526,34,0.0,0.0,559.96,2025-11-30T09:04:46.327764+00:00,2025-11-30T09:04:46.327776+00:00
6447,526,26,0.0,581.61,632.01,2025-11-30T09:04:46.331603+00:00,2025-11-30T09:04:46.331615+00:00
6448,526,23,1358.23,0.0,824.58,2025-11-30T09:04:46.336117+00:00,2025-11-30T09:04:46.336126+00:00
6449,526,27,0.0,0.0,210.19,2025-11-30T09:04:46.338535+00:00,2025-11-30T09:04:46.338544+00:00
6450,526,36,0.0,0.0,474.62,2025-11-30T09:04:46.341181+00:00,2025-11-30T09:04:46.341190+00:00
6451,526,20,383.4,0.0,265.22,2025-11-30T09:04:46.343365+00:00,2025-11-30T09:04:46.343372+00:00
6452,526,32,0.0,0.0,412.58,2025-11-30T09:04:46.345308+00:00,2025-11-30T09:04:46.345314+00:00
6453,526,33,536.45,0.0,311.41,2025-11-30T09:04:46.347642+00:00,2025-11-30T09:04:46.347649+00:00
6454,527,41,0.0,0.0,20.67,2025-11-30T09:04:46.351005+00:00,2025-11-30T09:04:46.351013+00:00
6455,527,28,0.0,0.0,25.03,2025-11-30T09:04:46.353709+00:00,2025-11-30T09:04:46.353717+00:00
6456,527,22,40.39,97.92,62.51,2025-11-30T09:04:46.355916+00:00,2025-11-30T09:04:46.355925+00:00
6457,527,32,44.08,0.0,20.27,2025-11-30T09:04:46.358905+00:00,2025-11-30T09:04:46.358936+00:00
6458,527,27,0.0,73.4,79.57,2025-11-30T09:04:46.361904+00:00,2025-11-30T09:04:46.361915+00:00
6459,527,20,109.11,116.18,100.3,2025-11-30T09:04:46.368507+00:00,2025-11-30T09:04:46.368517+00:00
6460,527,24,0.0,0.0,23.04,2025-11-30T09:04:46.371542+00:00,2025-11-30T09:04:46.371551+00:00
6461,527,15,68.34,0.0,48.95,2025-11-30T09:04:46.373600+00:00,2025-11-30T09:04:46.373608+00:00
6462,527,36,35.47,0.0,36.48,2025-11-30T09:04:46.376048+00:00,2025-11-30T09:04:46.376055+00:00
6463,527,18,0.0,0.0,14.62,2025-11-30T09:04:46.378354+00:00,2025-11-30T09:04:46.378360+00:00
6464,527,23,38.77,0.0,19.95,2025-11-30T09:04:46.380989+00:00,2025-11-30T09:04:46.380998+00:00
6465,527,43,13.61,0.0,7.67,2025-11-30T09:04:46.384675+00:00,2025-11-30T09:04:46.384685+00:00
6466,527,35,0.0,39.04,15.96,2025-11-30T09:04:46.388305+00:00,2025-11-30T09:04:46.388314+00:00
6467,527,40,44.1,0.0,29.86,2025-11-30T09:04:46.391485+00:00,2025-11-30T09:04:46.391497+00:00
6468,527,39,0.0,0.0,38.65,2025-11-30T09:04:46.394892+00:00,2025-11-30T09:04:46.394902+00:00
6469,527,26,0.0,0.0,38.73,2025-11-30T09:04:46.400669+00:00,2025-11-30T09:04:46.400679+00:00
6470,527,19,0.0,52.98,24.97,2025-11-30T09:04:46.404798+00:00,2025-11-30T09:04:46.404807+00:00
6471,528,32,56.14,0.0,24.77,2025-11-30T09:04:46.407458+00:00,2025-11-30T09:04:46.407471+00:00
6472,528,42,0.0,0.0,27.53,2025-11-30T09:04:46.410166+00:00,2025-11-30T09:04:46.410172+00:00
6473,528,18,0.0,0.0,11.56,2025-11-30T09:04:46.412455+00:00,2025-11-30T09:04:46.412460+00:00
6474,528,37,0.0,0.0,45.61,2025-11-30T09:04:46.414515+00:00,2025-11-30T09:04:46.414520+00:00
6475,528,41,0.0,33.53,38.35,2025-11-30T09:04:46.418057+00:00,2025-11-30T09:04:46.418069+00:00
6476,528,40,51.64,22.31,69.66,2025-11-30T09:04:46.421212+00:00,2025-11-30T09:04:46.421221+00:00
6477,528,25,156.42,0.0,59.62,2025-11-30T09:04:46.423694+00:00,2025-11-30T09:04:46.423702+00:00
6478,528,16,60.7,0.0,41.64,2025-11-30T09:04:46.426048+00:00,2025-11-30T09:04:46.426055+00:00
6479,528,19,22.45,0.0,50.04,2025-11-30T09:04:46.429291+00:00,2025-11-30T09:04:46.429304+00:00
6480,528,20,0.0,0.0,38.96,2025-11-30T09:04:46.432604+00:00,2025-11-30T09:04:46.432619+00:00
6481,528,35,0.0,0.0,12.29,2025-11-30T09:04:46.436866+00:00,2025-11-30T09:04:46.436876+00:00
6482,528,29,0.0,0.0,28.47,2025-11-30T09:04:46.440087+00:00,2025-11-30T09:04:46.440096+00:00
6483,528,21,0.0,0.0,1.7,2025-11-30T09:04:46.442932+00:00,2025-11-30T09:04:46.442940+00:00
6484,528,39,17.42,0.0,9.41,2025-11-30T09:04:46.446438+00:00,2025-11-30T09:04:46.446445+00:00
6485,528,17,0.0,0.0,41.62,2025-11-30T09:04:46.448982+00:00,2025-11-30T09:04:46.448990+00:00
6486,530,33,86.93,0.0,28.28,2025-11-30T09:04:46.453236+00:00,2025-11-30T09:04:46.453245+00:00
6487,530,20,0.0,80.47,51.07,2025-11-30T09:04:46.455670+00:00,2025-11-30T09:04:46.455677+00:00
6488,530,24,15.64,0.0,10.86,2025-11-30T09:04:46.458312+00:00,2025-11-30T09:04:46.458320+00:00
6489,530,43,0.0,0.0,11.42,2025-11-30T09:04:46.460808+00:00,2025-11-30T09:04:46.460815+00:00
6490,530,18,97.03,15.62,52.82,2025-11-30T09:04:46.464291+00:00,2025-11-30T09:04:46.464301+00:00
6491,530,41,106.17,0.0,37.14,2025-11-30T09:04:46.469446+00:00,2025-11-30T09:04:46.469456+00:00
6492,530,36,0.0,113.56,62.17,2025-11-30T09:04:46.472415+00:00,2025-11-30T09:04:46.472424+00:00
6493,530,37,12.01,0.0,7.19,2025-11-30T09:04:46.474778+00:00,2025-11-30T09:04:46.474786+00:00
6494,530,26,66.5,0.0,45.82,2025-11-30T09:04:46.477201+00:00,2025-11-30T09:04:46.477209+00:00
6495,530,40,0.0,0.0,34.14,2025-11-30T09:04:46.479977+00:00,2025-11-30T09:04:46.479988+00:00
6496,530,16,0.0,0.0,41.84,2025-11-30T09:04:46.484202+00:00,2025-11-30T09:04:46.484214+00:00
